x_1,x_2,y
-1.9768739343230362,-0.9884369671615181,-0.9845025665963166
-1.9516908268794309,-0.9758454134397154,-0.9771772710507516
-1.9265077194358255,-0.9632538597179128,-0.9684577825980194
-1.9013246119922194,-0.9506623059961097,-0.9583565418149884
-1.876141504548614,-0.938070752274307,-0.946887960701069
-1.8509583971050088,-0.9254791985525044,-0.9340684021158132
-1.8257752896614035,-0.9128876448307017,-0.9199161564331197
-1.8005921822177973,-0.9002960911088986,-0.9044514154453431
-1.775409074774192,-0.887704537387096,-0.8876962435545486
-1.7502259673305867,-0.8751129836652933,-0.8696745462920046
-1.7250428598869805,-0.8625214299434902,-0.8504120362108397
-1.6998597524433752,-0.8499298762216876,-0.8299361962005217
-1.6746766449997699,-0.8373383224998849,-0.8082762402754937
-1.6494935375561646,-0.8247467687780823,-0.7854630718939255
-1.6243104301125584,-0.8121552150562792,-0.7615292398660369
-1.599127322668953,-0.7995636613344765,-0.7365088919149125
-1.5739442152253478,-0.7869721076126739,-0.7104377259560493
-1.5487611077817416,-0.7743805538908708,-0.6833529391651666
-1.5235780003381363,-0.7617890001690681,-0.6552931749069403
-1.498394892894531,-0.7491974464472655,-0.6262984676003682
-1.4732117854509257,-0.7366058927254628,-0.5964101855994532
-1.4480286780073195,-0.7240143390036597,-0.5656709721706799
-1.4228455705637142,-0.7114227852818571,-0.5341246846515096
-1.3976624631201089,-0.6988312315600544,-0.5018163318766841
-1.3724793556765027,-0.6862396778382513,-0.4687920099616307
-1.3472962482328974,-0.6736481241164487,-0.4350988365345879
-1.322113140789292,-0.661056570394646,-0.40078488351126895
-1.2969300333456868,-0.6484650166728434,-0.3658991085080032
-1.2717469259020806,-0.6358734629510403,-0.3304912849911927
-1.2465638184584753,-0.6232819092292377,-0.29461193126275675
-1.22138071101487,-0.610690355507435,-0.25831223838286704
-1.1961976035712638,-0.5980988017856319,-0.22164399713283175
-1.1710144961276585,-0.5855072480638293,-0.18465952412232456
-1.1458313886840532,-0.5729156943420266,-0.14741158714637392
-1.120648281240448,-0.560324140620224,-0.10995332989863402
-1.0954651737968417,-0.5477325868984209,-0.07233819614833224
-1.0702820663532364,-0.5351410331766182,-0.034619853489090614
-1.0450989589096311,-0.5225494794548156,0.003147883231609026
-1.019915851466025,-0.5099579257330125,0.04091112869304301
-0.9947327440224196,-0.4973663720112098,0.07861600398241188
-0.9695496365788143,-0.48477481828940716,0.11620871346687595
-0.944366529135209,-0.4721832645676045,0.15363562154675728
-0.9191834216916028,-0.4595917108458014,0.1908433291804216
-0.8940003142479975,-0.44700015712399876,0.2277787500716419
-0.8688172068043922,-0.4344086034021961,0.26438918641076364
-0.843634099360786,-0.421817049680393,0.30062240406158336
-0.8184509919171807,-0.40922549595859037,0.3364267070866784
-0.7932678844735754,-0.3966339422367877,0.3717510115048702
-0.7680847770299701,-0.38404238851498507,0.40654491817556326
-0.7429016695863639,-0.37145083479318197,0.44075878470599134
-0.7177185621427586,-0.3588592810713793,0.4743437962787625
-0.6925354546991533,-0.34626772734957667,0.5072520352986688
-0.6673523472555472,-0.3336761736277736,0.5394365497593681
-0.6421692398119418,-0.3210846199059709,0.5708514202324071
-0.6169861323683365,-0.3084930661841683,0.6014518253830196
-0.5918030249247312,-0.2959015124623656,0.6311941059192006
-0.5666199174811251,-0.28330995874056253,0.6600358268828374
-0.5414368100375198,-0.2707184050187599,0.6879358381940098
-0.5162537025939145,-0.2581268512969572,0.7148543333620931
-0.49107059515030826,-0.24553529757515413,0.7407529062798784
-0.46588748770670296,-0.23294374385335148,0.7655946060196892
-0.44070438026309766,-0.22035219013154883,0.7893439895533215
-0.41552127281949236,-0.20776063640974618,0.81196717232057
-0.39033816537588617,-0.19516908268794309,0.8334318765742077
-0.36515505793228087,-0.18257752896614043,0.8537074774324317
-0.33997195048867557,-0.16998597524433778,0.8727650465730821
-0.3147888430450694,-0.1573944215225347,0.8905773935072779
-0.2896057356014641,-0.14480286780073204,0.9071191043735916
-0.2644226281578588,-0.1322113140789294,0.922366578197415
-0.23923952071425347,-0.11961976035712674,0.9362980605637743
-0.21405641327064728,-0.10702820663532364,0.9488936746555591
-0.18887330582704198,-0.09443665291352099,0.9601354496128761
-0.16369019838343668,-0.08184509919171834,0.9700073461730723
-0.1385070909398305,-0.06925354546991525,0.9784952795548372
-0.11332398349622519,-0.056661991748112595,0.9855871395537394
-0.08814087605261989,-0.044070438026309944,0.9912728078205282
-0.06295776860901459,-0.03147888430450729,0.9955441722975399
-0.037774661165408396,-0.018887330582704198,0.9983951387926212
-0.012591553721803095,-0.006295776860901547,0.9998216396740497
0.012591553721802207,0.006295776860901103,0.9998216396740497
0.037774661165408396,0.018887330582704198,0.9983951387926212
0.0629577686090137,0.03147888430450685,0.99554417229754
0.088140876052619,0.0440704380263095,0.9912728078205283
0.1133239834962243,0.05666199174811215,0.9855871395537397
0.1385070909398305,0.06925354546991525,0.9784952795548372
0.1636901983834358,0.0818450991917179,0.9700073461730726
0.1888733058270411,0.09443665291352055,0.9601354496128766
0.21405641327064728,0.10702820663532364,0.9488936746555591
0.23923952071425258,0.11961976035712629,0.9362980605637747
0.2644226281578579,0.13221131407892894,0.9223665781974155
0.2896057356014632,0.1448028678007316,0.9071191043735921
0.3147888430450694,0.1573944215225347,0.8905773935072779
0.3399719504886747,0.16998597524433734,0.8727650465730826
0.36515505793228,0.18257752896614,0.8537074774324324
0.39033816537588617,0.19516908268794309,0.8334318765742077
0.41552127281949147,0.20776063640974574,0.8119671723205708
0.4407043802630968,0.2203521901315484,0.7893439895533224
0.4658874877067021,0.23294374385335104,0.7655946060196901
0.49107059515030826,0.24553529757515413,0.7407529062798784
0.5162537025939136,0.2581268512969568,0.7148543333620941
0.5414368100375189,0.27071840501875943,0.6879358381940108
0.5666199174811251,0.28330995874056253,0.6600358268828374
0.5918030249247304,0.2959015124623652,0.6311941059192016
0.6169861323683357,0.30849306618416783,0.6014518253830207
0.642169239811941,0.3210846199059705,0.5708514202324082
0.6673523472555472,0.3336761736277736,0.5394365497593681
0.6925354546991525,0.3462677273495762,0.5072520352986699
0.7177185621427578,0.3588592810713789,0.47434379627876366
0.7429016695863639,0.37145083479318197,0.44075878470599134
0.7680847770299692,0.3840423885149846,0.4065449181755645
0.7932678844735745,0.3966339422367873,0.37175101150487144
0.8184509919171798,0.4092254959585899,0.33642670708667965
0.843634099360786,0.421817049680393,0.30062240406158336
0.8688172068043913,0.43440860340219567,0.2643891864107649
0.8940003142479966,0.4470001571239983,0.2277787500716432
0.9191834216916028,0.4595917108458014,0.1908433291804216
0.9443665291352081,0.47218326456760407,0.15363562154675858
0.9695496365788134,0.4847748182894067,0.11620871346687726
0.9947327440224187,0.49736637201120937,0.07861600398241321
1.019915851466025,0.5099579257330125,0.04091112869304301
1.0450989589096302,0.5225494794548151,0.0031478832316103583
1.0702820663532355,0.5351410331766178,-0.03461985348908928
1.0954651737968417,0.5477325868984209,-0.07233819614833224
1.120648281240447,0.5603241406202235,-0.10995332989863268
1.1458313886840523,0.5729156943420262,-0.14741158714637262
1.1710144961276576,0.5855072480638288,-0.18465952412232323
1.1961976035712638,0.5980988017856319,-0.22164399713283175
1.2213807110148691,0.6106903555074346,-0.25831223838286577
1.2465638184584744,0.6232819092292372,-0.2946119312627555
1.2717469259020806,0.6358734629510403,-0.3304912849911927
1.296930033345686,0.648465016672843,-0.365899108508002
1.3221131407892912,0.6610565703946456,-0.40078488351126773
1.3472962482328965,0.6736481241164483,-0.43509883653458675
1.3724793556765027,0.6862396778382513,-0.4687920099616307
1.397662463120108,0.698831231560054,-0.5018163318766828
1.4228455705637133,0.7114227852818567,-0.5341246846515085
1.4480286780073195,0.7240143390036597,-0.5656709721706799
1.4732117854509248,0.7366058927254624,-0.5964101855994522
1.49839489289453,0.749197446447265,-0.6262984676003672
1.5235780003381354,0.7617890001690677,-0.6552931749069393
1.5487611077817416,0.7743805538908708,-0.6833529391651666
1.5739442152253469,0.7869721076126734,-0.7104377259560483
1.5991273226689522,0.7995636613344761,-0.7365088919149116
1.6243104301125584,0.8121552150562792,-0.7615292398660369
1.6494935375561637,0.8247467687780818,-0.7854630718939246
1.674676644999769,0.8373383224998845,-0.8082762402754929
1.6998597524433743,0.8499298762216871,-0.829936196200521
1.7250428598869796,0.8625214299434898,-0.850412036210839
1.7502259673305858,0.8751129836652929,-0.8696745462920039
1.775409074774192,0.887704537387096,-0.8876962435545486
1.8005921822177964,0.9002960911088982,-0.9044514154453426
1.8257752896614026,0.9128876448307013,-0.9199161564331192
1.8509583971050088,0.9254791985525044,-0.9340684021158132
1.8761415045486132,0.9380707522743066,-0.9468879607010685
1.9013246119922194,0.9506623059961097,-0.9583565418149884
1.9265077194358238,0.9632538597179119,-0.9684577825980187
1.95169082687943,0.975845413439715,-0.9771772710507513
1.9768739343230362,0.9884369671615181,-0.9845025665963166
2.0020570417666406,1.0010285208833203,-0.990423217830046
2.0272401492102468,1.0136200746051234,-0.9949307774310698
2.052423256653853,1.0262116283269265,-0.9980188142145753
2.0776063640974574,1.0388031820487287,-0.999682922307536
2.1027894715410635,1.0513947357705318,-0.9999207274348142
2.1279725789846697,1.0639862894923349,-0.9987318903066703
2.153155686428274,1.076577843214137,-0.9961181071028468
2.1783387938718803,1.0891693969359402,-0.992083107052534
2.2035219013154865,1.1017609506577433,-0.9866326471136734
2.228705008759091,1.1143525043795455,-0.9797745037591865
2.253888116202697,1.1269440581013486,-0.9715184618818493
2.2790712236463015,1.1395356118231508,-0.9618763008336473
2.3042543310899077,1.1521271655449539,-0.9508617776195167
2.329437438533514,1.164718719266757,-0.93849060726947
2.3546205459771183,1.1773102729885592,-0.9247804404170893
2.3798036534207245,1.1899018267103623,-0.9097508381163882
2.4049867608643307,1.2024933804321654,-0.8934232439329785
2.430169868307935,1.2150849341539676,-0.8758209533493453
2.4553529757515413,1.2276764878757707,-0.8569690805278893
2.4805360831951475,1.2402680415975738,-0.8368945224791676
2.505719190638752,1.252859595319376,-0.8156259206864368
2.530902298082358,1.265451149041179,-0.7931936202412585
2.5560854055259643,1.2780427027629822,-0.7696296265484859
2.5812685129695687,1.2906342564847844,-0.7449675596623774
2.606451620413175,1.3032258102065875,-0.7192426063189983
2.6316347278567793,1.3158173639283897,-0.6924914697333684
2.6568178353003855,1.3284089176501928,-0.6647523172329397
2.6820009427439917,1.3410004713719959,-0.6360647258021698
2.707184050187596,1.353592025093798,-0.6064696256158421
2.7323671576312023,1.3661835788156012,-0.5760092416417133
2.7575502650748085,1.3787751325374042,-0.5447270333958265
2.782733372518413,1.3913666862592065,-0.5126676329364085
2.807916479962019,1.4039582399810095,-0.4798767811848336
2.8330995874056253,1.4165497937028126,-0.4464012626645335
2.8582826948492297,1.4291413474246148,-0.41228883875092043
2.883465802292836,1.441732901146418,-0.37758817952758206
2.908648909736442,1.454324454868221,-0.3423487943459931
2.9338320171800465,1.4669160085900232,-0.30662096118777576
2.9590151246236527,1.4795075623118263,-0.27045565493031254
2.984198232067257,1.4920991160336285,-0.23390447461808425
3.0093813395108633,1.5046906697554316,-0.19701956984343674
3.0345644469544695,1.5172822234772347,-0.15985356634188835
3.059747554398074,1.529873777199037,-0.12245949090807222
3.08493066184168,1.54246533092084,-0.08489069573946495
3.1101137692852863,1.5550568846426431,-0.04720078231586881
3.1352968767288907,1.5676484383644453,-0.009443524923205354
3.160479984172497,1.5802399920862484,0.028327206069243153
3.185663091616103,1.5928315458080515,0.06605752106865578
3.2108461990597075,1.6054230995298537,0.10369358814594624
3.2360293065033137,1.6180146532516568,0.14118170984076403
3.26121241394692,1.63060620697346,0.17846839977461781
3.2863955213905243,1.6431977606952621,0.2155004589628606
3.3115786288341305,1.6557893144170652,0.25222505171663373
3.336761736277735,1.6683808681388674,0.28858978102645105
3.361944843721341,1.6809724218606705,0.32454276331993337
3.3871279511649472,1.6935639755824736,0.36003270248695557
3.4123110586085517,1.7061555293042758,0.39500896306665434
3.437494166052158,1.718747083026079,0.4294216424918504
3.462677273495764,1.731338636747882,0.46322164228778895
3.4878603809393685,1.7439301904696842,0.4963607381236591
3.5130434883829746,1.7565217441914873,0.5287916486169232
3.538226595826581,1.7691132979132904,0.5604681027922684
3.5634097032701852,1.7817048516350926,0.591344906098976
3.5885928107137914,1.7942964053568957,0.6213780048924955
3.6137759181573976,1.8068879590786988,0.6505245492882041
3.638959025601002,1.819479512800501,0.6787429542977168
3.6641421330446082,1.8320710665223041,0.7059929591604966
3.6893252404882126,1.8446626202441063,0.7322356847860967
3.714508347931819,1.8572541739659094,0.7574336892251264
3.739691455375425,1.8698457276877125,0.7815510210897403
3.7648745628190294,1.8824372814095147,0.8045532708474786
3.7900576702626356,1.8950288351313178,0.8264076199152572
3.815240777706242,1.907620388853121,0.8470828874834468
3.8404238851498462,1.9202119425749231,0.8665495750032656
3.8656069925934524,1.9328034962967262,0.8847799082739951
3.8907901000370586,1.9453950500185293,0.9017478770699624
3.915973207480663,1.9579866037403315,0.9174292722507725
3.941156314924269,1.9705781574621346,0.9318017203018332
3.9663394223678754,1.9831697111839377,0.9448447152558788
3.99152252981148,1.99576126490574,0.9565396479499739
4.016705637255086,2.008352818627543,0.9668698325762377
4.04188874469869,2.020944372349345,0.9758205304884042
4.067071852142297,2.0335359260711483,0.983378971230271
4.092254959585903,2.0461274797929514,0.9895343707560108
4.117438067029507,2.0587190335147536,0.9942779468163695
4.142621174473113,2.0713105872365567,0.9976029314887878
4.16780428191672,2.08390214095836,0.9995045808335686
4.192987389360324,2.096493694680162,0.9999801816623203
4.21817049680393,2.109085248401965,0.9990290554090123
4.243353604247536,2.121676802123768,0.9966525590981226
4.268536711691141,2.1342683558455704,0.9928540834084961
4.293719819134747,2.1468599095673735,0.9876390478356749
4.318902926578353,2.1594514632891766,0.9810148929596044
4.344086034021958,2.172043017010979,0.9729910698287472
4.369269141465564,2.184634570732782,0.9635790264757451
4.394452248909168,2.197226124454584,0.9527921915838833
4.419635356352774,2.209817678176387,0.9406459553276375
4.444818463796381,2.2224092318981903,0.9271576474146667
4.470001571239985,2.2350007856199925,0.9123465123605564
4.495184678683591,2.2475923393417956,0.8962336820316011
4.520367786127197,2.2601838930635987,0.8788421454948058
4.545550893570802,2.272775446785401,0.8601967162181091
4.570734001014408,2.285367000507204,0.8403239966676308
4.595917108458014,2.297958554229007,0.8192523403524684
4.621100215901619,2.3105501079508093,0.7970118113711726
4.646283323345225,2.3231416616726124,0.7736341415176289
4.671466430788831,2.3357332153944155,0.749152685007559
4.696649538232435,2.3483247691162177,0.723602370890212
4.7218326456760416,2.3609163228380208,0.6970196532131491
4.747015753119646,2.373507876559823,0.6694424590112494
4.772198860563252,2.386099430281626,0.6409101341940948
4.797381968006858,2.398690984003429,0.6114633874089955
4.822565075450463,2.4112825377252314,0.5811442319597044
4.847748182894069,2.4238740914470345,0.549995925863704
4.872931290337675,2.4364656451688376,0.5180629101336108
4.8981143977812795,2.4490571988906398,0.4853907453707164
4.923297505224886,2.461648752612443,0.4520260467611486
4.948480612668492,2.474240306334246,0.4180164175674181
4.973663720112096,2.486831860056048,0.38341038121020243
4.9988468275557025,2.4994234137778513,0.3482573120372879
5.024029934999309,2.5120149674996544,0.31260736487846863
5.049213042442913,2.5246065212214566,0.2765114034868678
5.074396149886519,2.5371980749432597,0.24002092796879718
5.099579257330124,2.549789628665062,0.20318800130572257
5.12476236477373,2.562381182386865,0.1660651750731053
5.149945472217336,2.574972736108668,0.12870541446217873
5.1751285796609405,2.5875642898304703,0.09116202271156995
5.200311687104547,2.6001558435522734,0.05348856505661057
5.225494794548153,2.6127473972740765,0.015738792304866057
5.250677901991757,2.6253389509958787,-0.022033435853124887
5.2758610094353635,2.6379305047176818,-0.05977422768846036
5.30104411687897,2.650522058439485,-0.09742973632417225
5.326227224322574,2.663113612161287,-0.13494623656155447
5.35141033176618,2.67570516588309,-0.17227020153288514
5.3765934392097865,2.6882967196048932,-0.20934837907116122
5.401776546653391,2.7008882733266955,-0.24612786768790804
5.426959654096997,2.7134798270484985,-0.2825561920506866
5.4521427615406015,2.7260713807703008,-0.318581377852525
5.477325868984208,2.738662934492104,-0.35415202596655987
5.502508976427814,2.751254488213907,-0.3892173857800111
5.527692083871418,2.763846041935709,-0.42372742760287707
5.5528751913150245,2.7764375956575122,-0.4576329140480912
5.578058298758631,2.7890291493793153,-0.49088547028119955
5.603241406202235,2.8016207031011175,-0.523437653039427
5.628424513645841,2.8142122568229206,-0.5552430183216169
5.6536076210894475,2.8268038105447237,-0.5862561876524329
5.678790728533052,2.839395364266526,-0.6164329128263675
5.703973835976658,2.851986917988329,-0.6457301390390936
5.729156943420264,2.864578471710132,-0.674106066316137
5.754340050863869,2.8771700254319343,-0.7015202091512164
5.779523158307475,2.8897615791537374,-0.7279334542691586
5.804706265751079,2.9023531328755396,-0.75330811643097
5.8298893731946855,2.9149446865973427,-0.7776079922014554
5.855072480638292,2.927536240319146,-0.80079841160266
5.880255588081896,2.940127794040948,-0.8228462875794481
5.905438695525502,2.952719347762751,-0.843720163206639
5.9306218029691085,2.9653109014845542,-0.8633902565703416
5.955804910412713,2.9779024552063564,-0.8818285032594528
5.980988017856319,2.9904940089281595,-0.8990085964067216
6.006171125299925,3.0030855626499626,-0.9149060242221976
6.03135423274353,3.015677116371765,-0.9294981049655657
6.056537340187136,3.028268670093568,-0.9427640193074448
6.081720447630742,3.040860223815371,-0.9546848400334657
6.1069035550743465,3.0534517775371732,-0.9652435590487873
6.132086662517953,3.0660433312589763,-0.9744251116444818
6.157269769961557,3.0786348849807785,-0.9822163979911872
6.182452877405163,3.0912264387025816,-0.9886063018293646
6.207635984848769,3.1038179924243847,-0.9935857063294744
6.232819092292374,3.116409546146187,-0.9971475070994672
6.25800219973598,3.12900109986799,-0.9992866223210104
6.283185307179586,3.141592653589793,-1.0
